City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Brae,GB,60.3964,-1.353,42.8,93,90,42.57,overcast clouds
460,Inhambane,MZ,-23.865,35.3833,73.81,81,12,10.4,few clouds
461,Nadadores,MX,27.05,-101.6,74.3,50,100,3.69,overcast clouds
462,Payo,ID,-3.7508,103.6372,76.5,86,98,2.08,overcast clouds
463,Urcos,PE,-13.6861,-71.6228,53.6,58,75,8.05,light intensity drizzle
464,Bereda,ES,43.2686,-7.5406,39.0,100,100,1.99,overcast clouds
465,Turbat,PK,26.0023,63.044,59.49,83,0,2.15,clear sky
466,Saint Anthony,US,45.0205,-93.218,57.99,62,1,8.05,clear sky
467,General Roca,AR,-39.0333,-67.5833,77.0,61,0,19.33,clear sky
468,Killybegs,IE,54.6333,-8.45,43.0,89,100,7.0,overcast clouds
469,Murray Bridge,AU,-35.1167,139.2667,70.0,66,100,4.59,light rain
470,Pemagatsel,BT,27.0319,91.4266,51.87,67,43,4.14,scattered clouds
471,Simao,CN,22.7886,100.9748,64.36,42,0,0.92,clear sky
472,Newton,US,42.337,-71.2092,48.2,42,0,12.66,clear sky
473,Smolenka,RU,52.1352,113.4974,26.6,54,61,11.18,broken clouds
474,Salto,UY,-31.3833,-57.9667,75.0,63,0,6.67,clear sky
475,Tazovskiy,RU,67.4667,78.7,-20.18,88,99,7.23,overcast clouds
476,Kuminskiy,RU,58.6667,66.5667,-8.5,91,57,3.58,broken clouds
477,Chicama,PE,-7.8447,-79.1469,73.4,88,75,6.91,broken clouds
478,Caloundra,AU,-26.8,153.1333,84.0,78,2,3.0,clear sky
479,Karpathos,GR,35.507,27.2132,60.8,82,18,24.16,few clouds
480,Rudkobing,DK,54.9364,10.7102,30.99,93,0,3.44,clear sky
481,Hidalgotitlan,MX,17.7833,-94.6333,75.2,73,40,9.19,scattered clouds
482,Mugur-Aksy,RU,50.35,90.5,7.52,74,0,5.53,clear sky
483,Boguchany,RU,58.3814,97.4531,13.71,94,100,9.78,light snow
484,Hammerfest,NO,70.6634,23.6821,15.8,62,0,2.3,clear sky
485,Praia Da Vitoria,PT,38.7333,-27.0667,60.8,82,20,7.56,few clouds
486,Guhagar,IN,17.4842,73.1929,72.7,58,10,3.2,clear sky
487,Sechura,PE,-5.5569,-80.8222,77.14,75,99,1.16,overcast clouds
488,Aldama,MX,22.9167,-98.0667,73.0,84,16,3.0,few clouds
489,Chernyshevskiy,RU,63.0128,112.4714,1.99,91,100,17.81,overcast clouds
490,Oranjemund,NA,-28.55,16.4333,62.49,78,0,3.27,clear sky
491,Sergeyevka,KZ,53.88,67.4158,17.6,97,100,5.03,light snow
492,Gigmoto,PH,13.7796,124.39,81.79,66,20,14.88,few clouds
493,Verkhnyaya Khava,RU,51.8404,39.9413,8.6,78,0,8.95,clear sky
494,Beloha,MG,-25.1667,45.05,71.24,84,0,8.48,clear sky
495,Pochinki,RU,54.6988,44.8668,-1.23,93,90,8.79,overcast clouds
496,Kloulklubed,PW,7.0419,134.2556,84.2,79,75,11.5,broken clouds
497,Port Hedland,AU,-20.3167,118.5667,87.8,62,0,10.36,clear sky
498,Honningsvag,NO,70.9821,25.9704,20.68,89,100,12.71,overcast clouds
499,Gudari,IN,19.35,83.7833,68.56,65,0,0.74,clear sky
500,Vostok,RU,46.4856,135.8833,19.11,96,100,4.92,overcast clouds
501,Lerwick,GB,60.1545,-1.1494,42.8,93,90,42.57,overcast clouds
502,Machilipatnam,IN,16.1667,81.1333,73.4,94,0,2.3,mist
503,Itoman,JP,26.1247,127.6694,69.8,64,20,17.27,few clouds
504,Sainte-Suzanne,RE,-20.9061,55.6089,73.4,83,0,9.22,clear sky
505,Oum Hadjer,TD,13.2954,19.6966,76.35,16,0,8.21,clear sky
506,Honiara,SB,-9.4333,159.95,84.88,72,92,3.51,overcast clouds
507,Nampa,US,43.5407,-116.5635,50.0,31,1,3.47,clear sky
508,Edd,ER,13.9297,41.6925,81.43,49,0,19.69,clear sky
509,San Andres,CO,12.5847,-81.7006,80.6,78,40,18.41,scattered clouds
510,Deputatskiy,RU,69.3,139.9,-6.97,88,100,3.13,overcast clouds
511,Mayo,US,38.8876,-76.5119,57.2,41,1,3.87,clear sky
512,Cuamba,MZ,-14.8031,36.5372,66.96,96,98,1.5,overcast clouds
513,Bilma,NE,18.6853,12.9164,75.11,15,0,5.57,clear sky
514,Sept-Iles,CA,50.2001,-66.3821,25.0,86,20,5.75,few clouds
515,Puerto Escondido,MX,15.85,-97.0667,80.6,74,40,4.07,scattered clouds
516,Natalio,PY,-26.7167,-55.0833,67.95,71,0,2.91,clear sky
517,Ordynskoye,RU,54.3656,81.8994,4.37,93,75,6.38,broken clouds
518,Cockburn Town,TC,21.4612,-71.1419,80.6,65,90,13.8,overcast clouds
519,Paita,PE,-5.0892,-81.1144,76.05,80,95,2.62,overcast clouds
520,Paralia,GR,38.2,21.7,53.01,87,20,6.13,few clouds
521,Kwekwe,ZW,-18.9281,29.8149,59.14,67,0,3.83,clear sky
522,La Ronge,CA,55.1001,-105.2842,28.4,37,100,6.91,overcast clouds
523,Mantua,IT,45.1667,10.7833,45.0,80,79,1.99,broken clouds
524,Bogorodskoye,RU,56.55,37.8833,-14.66,90,70,5.53,broken clouds
525,Fort Abbas,PK,29.1925,72.8536,65.53,27,0,6.73,clear sky
526,Okhotsk,RU,59.3833,143.3,-1.88,81,0,2.26,clear sky
527,Mastic Beach,US,40.7668,-72.8521,50.0,46,1,8.05,clear sky
528,Marshall,US,34.3834,-86.3333,57.2,38,1,5.75,clear sky
529,Japura,ID,-0.3167,102.35,77.0,81,7,3.62,clear sky
530,Vorozhba,UA,51.1733,34.2192,9.48,95,0,4.5,clear sky
531,Oron,NG,4.8256,8.2343,80.08,85,40,3.02,scattered clouds
532,Kenora,CA,49.8167,-94.4337,44.6,61,90,8.05,overcast clouds
533,Vila,PT,42.0304,-8.1588,37.99,87,0,2.3,clear sky
534,Tabou,CI,4.423,-7.3528,78.93,88,86,7.02,light rain
535,Beringovskiy,RU,63.05,179.3167,-11.78,79,0,3.49,clear sky
536,Paamiut,GL,61.994,-49.6678,18.54,86,100,5.44,overcast clouds
537,Ribeira Brava,PT,32.65,-17.0667,55.99,80,0,4.0,clear sky
538,Kardla,EE,58.9978,22.7492,18.0,83,100,10.0,light snow
539,Ialibu,PG,-6.2821,143.9935,64.45,92,99,1.97,overcast clouds
540,Wad Madani,SD,14.4012,33.5199,78.71,23,0,8.68,clear sky
541,Angoche,MZ,-16.2325,39.9086,76.77,85,77,4.38,moderate rain
542,Aitape,PG,-3.1374,142.3475,84.65,66,35,5.7,scattered clouds
543,Taltal,CL,-25.4,-70.4833,65.66,77,0,1.23,clear sky
544,Kuusamo,FI,65.9667,29.1833,-11.2,84,0,4.61,clear sky
545,Sagar,IN,23.8333,78.7167,69.12,24,0,6.26,clear sky
546,Doctor Arroyo,MX,23.6667,-100.1833,65.97,41,42,9.53,scattered clouds
547,Promyshlennaya,RU,54.9159,85.6385,6.8,78,0,4.47,clear sky
548,Suixi,CN,33.8907,116.7747,51.64,72,0,9.01,clear sky
549,Mbale,UG,1.0821,34.175,67.46,66,100,4.54,overcast clouds
550,Jeronimo Monteiro,BR,-20.7894,-41.395,72.34,90,99,0.98,overcast clouds
551,Port-Gentil,GA,-0.7193,8.7815,81.01,84,100,11.45,moderate rain
552,Winslow,US,35.0242,-110.6974,57.0,21,1,28.77,clear sky
553,Labuhan,ID,-6.8844,112.2051,80.55,79,100,5.59,very heavy rain
554,Amalapuram,IN,16.5833,82.0167,75.2,83,20,3.44,mist
555,Bonavista,CA,48.6499,-53.1147,28.0,68,93,8.05,overcast clouds
556,Nador,MA,35.174,-2.9287,51.8,87,0,2.3,clear sky
557,Olafsvik,IS,64.8945,-23.7142,34.54,87,100,32.61,overcast clouds
558,Monrovia,LR,6.3005,-10.7969,79.43,89,100,5.55,overcast clouds
559,Dakoro,NE,14.5106,6.765,78.67,15,94,9.84,overcast clouds
560,Krasnoselkup,RU,65.7,82.4667,-29.9,84,81,7.14,broken clouds
561,La Romana,DO,18.4273,-68.9728,73.4,94,40,4.61,scattered clouds
562,Carutapera,BR,-1.195,-46.02,75.51,92,100,5.12,overcast clouds
563,Santa Maria,BR,-29.6842,-53.8069,69.8,78,20,2.3,few clouds
564,Edgewater,US,28.9889,-80.9023,62.6,82,20,11.5,few clouds
565,Corumba,BR,-19.0092,-57.6533,75.13,47,0,2.75,clear sky
566,Muisne,EC,0.6,-80.0333,78.53,84,100,11.41,overcast clouds
567,Gap,FR,44.6667,6.0,32.0,70,16,6.2,few clouds
568,Margate,GB,51.3813,1.3862,44.01,71,100,1.99,overcast clouds
569,Galle,LK,6.0367,80.217,76.55,83,98,2.17,overcast clouds
570,Dangriga,BZ,16.9692,-88.2321,77.0,78,75,10.36,broken clouds
571,Markova,UA,48.6758,24.4138,22.82,94,100,3.38,overcast clouds
572,Stromness,GB,58.965,-3.296,42.8,87,75,37.98,broken clouds
573,Manuk Mangkaw,PH,4.8,119.85,82.29,70,100,7.18,overcast clouds
574,Katsina,NG,12.9894,7.6006,76.95,16,0,6.87,clear sky
575,West Bay,KY,19.3667,-81.4167,78.01,73,20,18.41,few clouds
576,Comodoro Rivadavia,AR,-45.8667,-67.5,84.2,21,56,16.11,broken clouds
577,Agadez,NE,19.75,10.25,74.98,16,0,8.37,clear sky
578,Upata,VE,8.0086,-62.3989,77.0,79,90,3.0,overcast clouds
579,Itaueira,BR,-7.6033,-43.0256,74.73,85,10,3.44,clear sky
580,Mandiana,GN,10.6333,-8.6833,80.4,53,100,4.56,overcast clouds
581,Kita,ML,13.0349,-9.4895,77.58,18,0,5.68,clear sky
582,Requena,ES,39.4883,-1.1004,52.0,84,0,3.42,clear sky
583,Tatarusi,RO,47.35,26.6,28.99,80,90,6.91,overcast clouds
584,Westport,US,41.1415,-73.3579,50.0,37,1,6.91,clear sky
585,Makakilo City,US,21.3469,-158.0858,78.8,83,90,9.64,moderate rain
586,Thinadhoo,MV,0.5333,72.9333,83.61,66,0,3.76,clear sky
587,Dourbali,TD,11.8091,15.8632,77.05,15,0,7.99,clear sky
588,Piacabucu,BR,-10.4056,-36.4344,78.4,80,7,11.18,clear sky
589,Tautira,PF,-17.7333,-149.15,86.0,66,75,13.8,broken clouds
590,Tarko-Sale,RU,64.9225,77.785,-31.99,83,9,6.76,clear sky
591,Tecoanapa,MX,16.5167,-98.75,78.87,74,0,7.67,clear sky
592,Russell,US,32.3502,-85.1999,62.6,47,1,3.89,clear sky
593,Padang,ID,-0.9492,100.3543,73.4,94,20,2.3,mist
594,Umm Lajj,SA,25.0213,37.2685,77.25,47,3,4.43,clear sky
595,Batagay-Alyta,RU,67.8006,130.4114,-0.6,84,100,4.16,overcast clouds
596,Qasigiannguit,GL,68.8193,-51.1922,17.6,73,90,3.76,overcast clouds
597,Kyrylivka,UA,46.3759,35.3675,29.5,87,36,8.66,scattered clouds
598,Istok,XK,42.7808,20.4875,36.0,80,75,5.75,broken clouds
599,Tomatlan,MX,19.9333,-105.25,72.88,79,1,5.35,clear sky
600,Eyl,SO,7.9803,49.8164,76.59,80,71,9.89,broken clouds
601,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,15.8,67,40,6.71,scattered clouds
602,Te Anau,NZ,-45.4167,167.7167,57.69,84,91,1.83,overcast clouds
603,Sobolevo,RU,54.4299,31.8996,10.99,94,100,5.37,light snow
604,Ozuluama,MX,21.6667,-97.85,67.21,87,0,11.36,clear sky
605,Domoni,KM,-12.2569,44.5319,78.98,79,14,4.09,few clouds
606,Kurchum,KZ,48.5722,83.6542,19.17,94,0,0.96,clear sky
607,Zyryanka,RU,65.75,150.85,-6.5,83,13,19.06,few clouds
608,Kieta,PG,-6.2167,155.6333,85.37,60,0,3.96,clear sky
609,Hami,CN,42.8,93.45,44.15,54,99,6.78,overcast clouds
610,Humaita,BR,-7.5061,-63.0208,72.63,94,100,0.51,overcast clouds
611,Tres Arroyos,AR,-38.3739,-60.2798,62.53,37,0,9.66,clear sky
612,Enid,US,36.3956,-97.8784,68.0,63,75,27.63,broken clouds
613,Tottori,JP,35.5,134.2333,44.6,81,75,5.75,broken clouds
614,Cherskiy,RU,68.75,161.3,-7.55,90,100,11.36,overcast clouds
615,Jever,DE,53.5833,7.9,36.0,93,100,2.3,overcast clouds
616,Matay,EG,28.419,30.7792,67.12,23,0,6.46,clear sky
617,Buin,CL,-33.7333,-70.75,72.0,63,0,13.8,clear sky
618,Garowe,SO,8.4054,48.4845,67.96,87,95,10.83,overcast clouds
619,Boddam,GB,57.4667,-1.7833,43.0,93,90,33.38,overcast clouds
620,Beisfjord,NO,68.3751,17.5988,15.8,62,100,4.61,overcast clouds
621,Kachug,RU,53.9606,105.8817,11.17,92,0,1.66,clear sky
622,Skelleftea,SE,64.7507,20.9528,-13.0,84,75,4.61,light snow
623,Tabas,IR,33.5959,56.9244,55.11,34,0,0.74,clear sky
624,Graaff-Reinet,ZA,-32.2522,24.5308,69.01,45,0,1.99,clear sky
625,Anito,PH,12.4497,125.2886,80.64,76,93,12.71,overcast clouds
626,Luena,AO,-11.7833,19.9167,62.92,98,100,3.83,light rain
627,Liverpool,GB,53.4106,-2.9779,46.4,81,90,19.57,moderate rain
628,Burns Lake,CA,54.2331,-125.7533,39.2,38,0,10.36,clear sky
629,Progreso,MX,21.2833,-89.6667,77.0,61,40,17.27,scattered clouds
630,Ola,RU,59.5833,151.2833,-1.7,85,11,4.07,few clouds
631,Rundu,NA,-17.9333,19.7667,65.46,63,29,3.87,scattered clouds
632,Puranpur,IN,28.5167,80.15,61.61,32,0,3.85,clear sky
633,Doha,QA,25.2867,51.5333,71.6,49,0,3.44,clear sky
634,Aranos,NA,-24.1333,19.1167,67.08,23,0,8.5,clear sky
635,Mogadishu,SO,2.0371,45.3438,78.4,83,86,13.85,overcast clouds
636,Broken Hill,AU,-31.95,141.4333,78.8,24,38,14.97,scattered clouds
637,Ipora,BR,-16.4419,-51.1178,68.61,95,100,0.25,overcast clouds
638,Nichinan,JP,31.6,131.3667,57.2,77,40,3.44,scattered clouds
639,Kyra,RU,49.5776,111.9753,24.67,91,0,5.03,clear sky
640,Zatoka,UA,46.0725,30.4654,32.0,64,0,8.95,clear sky
641,Quatre Cocos,MU,-20.2078,57.7625,75.99,94,20,1.14,few clouds
642,Darova,RO,45.642,21.7733,36.0,64,0,11.5,clear sky
643,Dubbo,AU,-32.25,148.6167,84.2,45,74,10.36,broken clouds
644,Mutoko,ZW,-17.397,32.2268,60.26,100,0,1.7,clear sky
645,Kunming,CN,25.0389,102.7183,59.0,47,0,15.66,clear sky
646,Kazachinskoye,RU,57.6953,93.2761,15.75,93,100,9.28,overcast clouds
647,Puerto Suarez,BO,-18.95,-57.8,75.7,47,0,2.39,clear sky
648,Talca,CL,-35.4333,-71.6667,71.6,49,100,3.44,overcast clouds
649,Uyuni,BO,-20.4597,-66.825,54.28,40,97,14.45,overcast clouds
650,Carauari,BR,-4.8828,-66.8958,71.65,98,100,1.52,overcast clouds
651,Palu,ID,-0.8917,119.8707,76.32,81,100,2.57,moderate rain
652,Konstantinovka,RU,49.6167,127.9833,23.18,94,100,12.15,overcast clouds
653,Fare,PF,-16.7,-151.0167,82.58,69,97,12.88,overcast clouds
654,Arlit,NE,18.7369,7.3853,79.05,14,0,9.89,clear sky
655,Pandharpur,IN,17.6667,75.3333,72.52,27,5,6.71,clear sky
656,Araripe,BR,-7.2125,-40.0461,69.94,75,10,1.74,clear sky
657,Souillac,MU,-20.5167,57.5167,75.2,94,20,1.14,few clouds
658,Nagorsk,RU,59.3172,50.8078,-19.37,87,29,6.51,scattered clouds
659,Yeniseysk,RU,58.4497,92.1703,17.01,96,100,8.88,light snow
660,Nefteyugansk,RU,61.0998,72.6035,-22.0,76,0,4.47,clear sky
661,Mbala,ZM,-8.8402,31.3659,58.71,92,93,1.05,overcast clouds
662,Prokopyevsk,RU,53.9059,86.719,15.58,95,99,6.6,overcast clouds
663,Khatassy,RU,61.9036,129.6383,3.2,85,75,2.24,snow
664,Pedernales,DO,18.0384,-71.744,78.37,71,100,0.56,overcast clouds
665,Dauriya,RU,49.9333,116.8667,16.05,95,0,5.64,clear sky
666,Farafangana,MG,-22.8167,47.8333,76.28,75,47,1.79,scattered clouds
667,Rantauprapat,ID,2.1,99.8333,75.88,83,54,1.21,broken clouds
668,San-Pedro,CI,4.7485,-6.6363,77.56,90,98,5.68,overcast clouds
669,Doctor Juan Manuel Frutos,PY,-25.3667,-55.8,69.04,64,0,4.14,clear sky
670,Ambovombe,MG,-25.1667,46.0833,71.37,83,0,4.99,clear sky
671,Neubrandenburg,DE,53.5667,13.2667,26.01,70,59,4.27,broken clouds
672,Nouakchott,MR,18.0858,-15.9785,68.0,37,0,10.36,clear sky
673,Boras,SE,57.721,12.9401,28.4,80,0,4.61,clear sky
674,Patiya,BD,22.2931,91.9762,67.87,61,0,4.5,clear sky
675,Kiruna,SE,67.8557,20.2251,6.8,85,100,6.91,overcast clouds
676,Port Lincoln,AU,-34.7333,135.8667,65.34,74,100,8.37,light rain
677,Kaeo,NZ,-35.1,173.7833,73.99,65,100,5.99,overcast clouds
678,Porto Walter,BR,-8.2686,-72.7439,72.46,98,100,1.66,heavy intensity rain
679,Rapar,IN,23.5667,70.6333,66.76,80,0,5.06,clear sky
680,Atbasar,KZ,51.8,68.3333,13.03,96,100,7.63,light snow
681,Tamandare,BR,-8.7597,-35.1047,78.73,85,10,8.48,clear sky
682,Banda Aceh,ID,5.5577,95.3222,79.23,74,0,11.81,clear sky
683,Shubarkuduk,KZ,49.1447,56.4872,24.75,96,100,22.24,light snow
684,Lac Du Bonnet,CA,50.2536,-96.0612,32.0,99,100,10.0,overcast clouds
685,Urdoma,RU,61.7533,48.5442,-18.71,87,0,2.98,clear sky
686,San Benito Abad,CO,8.929,-75.0271,82.89,64,100,10.76,overcast clouds
687,Kokopo,PG,-4.352,152.2633,83.84,66,63,4.52,broken clouds
688,Peleduy,RU,59.6289,112.7406,12.69,92,100,14.32,overcast clouds
689,Bosaso,SO,11.2842,49.1816,74.95,69,0,5.68,clear sky
690,Sakaraha,MG,-22.9,44.5333,67.59,88,0,2.82,clear sky
691,Mecca,SA,21.4267,39.8261,74.91,53,0,2.77,clear sky
